sample_id,dataset_id,label_id,label_name,entity_key,start_line_no,end_line_no,total_records,error_cnt,warn_cnt,info_cnt,error_ratio,template_counts_json,keyword_counts_json,top_templates_json,error_examples_json
normal#529c1353-e644-4bc8-8fb4-5cd360a49938,normal,0,normal,529c1353-e644-4bc8-8fb4-5cd360a49938,624,801,17,0,0,17,0.0,"{""23c6f986"": 2, ""3f0cc10b"": 1, ""428a3b40"": 1, ""46da3835"": 1, ""4d69fb36"": 1, ""64f68f44"": 1, ""7bb1bd13"": 1, ""86e61357"": 1, ""9000e9e6"": 1, ""a03daa0f"": 1, ""af8954af"": 1, ""b07ee788"": 1, ""c4268e60"": 1, ""c4693083"": 1, ""fbd432b6"": 1, ""fbe941c1"": 1}",{},"[""23c6f986"", ""c4693083"", ""c4268e60"", ""7bb1bd13"", ""fbd432b6"", ""fbe941c1"", ""af8954af"", ""9000e9e6"", ""b07ee788"", ""4d69fb36""]",[]
normal#4e721bb0-2ff2-476f-89ca-042fdfa44ece,normal,0,normal,4e721bb0-2ff2-476f-89ca-042fdfa44ece,644,827,17,0,0,17,0.0,"{""1e7d19ba"": 1, ""23c6f986"": 2, ""3f0cc10b"": 1, ""428a3b40"": 1, ""4d69fb36"": 1, ""68c1b8cf"": 1, ""7bb1bd13"": 1, ""86e61357"": 1, ""a03daa0f"": 1, ""af8954af"": 1, ""c4268e60"": 1, ""c4693083"": 1, ""dc843e45"": 1, ""dd34574d"": 1, ""fbd432b6"": 1, ""fbe941c1"": 1}",{},"[""23c6f986"", ""c4693083"", ""c4268e60"", ""7bb1bd13"", ""fbd432b6"", ""fbe941c1"", ""af8954af"", ""dd34574d"", ""68c1b8cf"", ""4d69fb36""]",[]
normal#23f47599-1b16-432a-af9b-c13538eafe36,normal,0,normal,23f47599-1b16-432a-af9b-c13538eafe36,659,847,18,0,0,18,0.0,"{""23c6f986"": 2, ""3f0cc10b"": 1, ""428a3b40"": 1, ""4d69fb36"": 1, ""7bb1bd13"": 1, ""86e61357"": 1, ""9dfda386"": 1, ""a03daa0f"": 1, ""a30685bb"": 1, ""af8954af"": 1, ""bb0d335b"": 1, ""bce59009"": 1, ""c4268e60"": 1, ""c4693083"": 1, ""e1a897b6"": 1, ""fbd432b6"": 1, ""fbe941c1"": 1}",{},"[""23c6f986"", ""c4693083"", ""c4268e60"", ""7bb1bd13"", ""fbd432b6"", ""fbe941c1"", ""af8954af"", ""e1a897b6"", ""bb0d335b"", ""4d69fb36""]",[]
normal#064e187a-672b-4513-beaa-287d6b8828b4,normal,0,normal,064e187a-672b-4513-beaa-287d6b8828b4,679,867,18,0,0,18,0.0,"{""23c6f986"": 2, ""3f0cc10b"": 1, ""428a3b40"": 1, ""4d69fb36"": 1, ""606b4da7"": 1, ""7bb1bd13"": 1, ""86e61357"": 1, ""9d89d127"": 1, ""a03daa0f"": 1, ""af8954af"": 1, ""b806efe0"": 1, ""bce59009"": 1, ""c4268e60"": 1, ""c4693083"": 1, ""dae502a8"": 1, ""fbd432b6"": 1, ""fbe941c1"": 1}",{},"[""23c6f986"", ""c4693083"", ""c4268e60"", ""7bb1bd13"", ""fbd432b6"", ""fbe941c1"", ""af8954af"", ""9d89d127"", ""b806efe0"", ""4d69fb36""]",[]
normal#cd307271-1d03-4058-b06d-d2f999d8dbe8,normal,0,normal,cd307271-1d03-4058-b06d-d2f999d8dbe8,699,890,19,0,0,19,0.0,"{""23c6f986"": 3, ""3f0cc10b"": 1, ""428a3b40"": 1, ""4d69fb36"": 1, ""6edf6357"": 1, ""706f3445"": 1, ""7bb1bd13"": 1, ""86e61357"": 1, ""91844e95"": 1, ""a03daa0f"": 1, ""a3e5095f"": 1, ""af8954af"": 1, ""bce59009"": 1, ""c4268e60"": 1, ""c4693083"": 1, ""fbd432b6"": 1, ""fbe941c1"": 1}",{},"[""23c6f986"", ""c4693083"", ""c4268e60"", ""7bb1bd13"", ""fbd432b6"", ""fbe941c1"", ""af8954af"", ""706f3445"", ""91844e95"", ""4d69fb36""]",[]
normal#e1ce64a0-ae83-4559-93e7-1b739d602200,normal,0,normal,e1ce64a0-ae83-4559-93e7-1b739d602200,727,904,18,0,0,18,0.0,"{""0b461dd6"": 1, ""23c6f986"": 2, ""3f0cc10b"": 1, ""428a3b40"": 1, ""4d69fb36"": 1, ""78ce820a"": 1, ""7bb1bd13"": 1, ""86e61357"": 1, ""a03daa0f"": 1, ""af8954af"": 1, ""bce59009"": 1, ""c4268e60"": 1, ""c4693083"": 1, ""c5a086ce"": 1, ""e2f71973"": 1, ""fbd432b6"": 1, ""fbe941c1"": 1}",{},"[""23c6f986"", ""c4693083"", ""c4268e60"", ""7bb1bd13"", ""af8954af"", ""c5a086ce"", ""fbd432b6"", ""e2f71973"", ""fbe941c1"", ""4d69fb36""]",[]
normal#1d91cddc-331c-49d8-bcdd-1bfaf1c8a8aa,normal,0,normal,1d91cddc-331c-49d8-bcdd-1bfaf1c8a8aa,744,929,18,0,0,18,0.0,"{""23c6f986"": 2, ""319d0901"": 1, ""3f0cc10b"": 1, ""428a3b40"": 1, ""44b85134"": 1, ""4d69fb36"": 1, ""7bb1bd13"": 1, ""86e61357"": 1, ""a03daa0f"": 1, ""af8954af"": 1, ""bce59009"": 1, ""bd15194a"": 1, ""c4268e60"": 1, ""c4693083"": 1, ""d94459f1"": 1, ""fbd432b6"": 1, ""fbe941c1"": 1}",{},"[""23c6f986"", ""c4693083"", ""c4268e60"", ""7bb1bd13"", ""fbd432b6"", ""fbe941c1"", ""af8954af"", ""319d0901"", ""44b85134"", ""4d69fb36""]",[]
normal#b684961a-ff7f-4303-999b-3a8bd273c6fb,normal,0,normal,b684961a-ff7f-4303-999b-3a8bd273c6fb,769,947,17,0,0,17,0.0,"{""23c6f986"": 1, ""3f0cc10b"": 1, ""428a3b40"": 1, ""44483314"": 1, ""4d69fb36"": 1, ""5c270756"": 1, ""7561e926"": 1, ""7bb1bd13"": 1, ""86e61357"": 1, ""a03daa0f"": 1, ""af8954af"": 1, ""bce59009"": 1, ""c4268e60"": 1, ""c4693083"": 1, ""ec7a4572"": 1, ""fbd432b6"": 1, ""fbe941c1"": 1}",{},"[""c4693083"", ""c4268e60"", ""7bb1bd13"", ""af8954af"", ""44483314"", ""23c6f986"", ""fbd432b6"", ""ec7a4572"", ""fbe941c1"", ""4d69fb36""]",[]
normal#465a5a8c-545a-4ca0-b2a2-989ae911c30c,normal,0,normal,465a5a8c-545a-4ca0-b2a2-989ae911c30c,782,970,17,0,0,17,0.0,"{""23c6f986"": 1, ""3f0cc10b"": 1, ""428a3b40"": 1, ""4d69fb36"": 1, ""7b6957f3"": 1, ""7bb1bd13"": 1, ""86e61357"": 1, ""a03daa0f"": 1, ""af8954af"": 1, ""bce59009"": 1, ""c4268e60"": 1, ""c4693083"": 1, ""d0957106"": 1, ""d92a42fa"": 1, ""d9c0bb16"": 1, ""fbd432b6"": 1, ""fbe941c1"": 1}",{},"[""c4693083"", ""c4268e60"", ""7bb1bd13"", ""af8954af"", ""7b6957f3"", ""23c6f986"", ""fbd432b6"", ""d92a42fa"", ""fbe941c1"", ""4d69fb36""]",[]
normal#5db1a8f0-1ed9-4f90-b154-bf7946361f6e,normal,0,normal,5db1a8f0-1ed9-4f90-b154-bf7946361f6e,810,987,17,0,0,17,0.0,"{""0d1d59a9"": 1, ""23c6f986"": 1, ""3f0cc10b"": 1, ""428a3b40"": 1, ""4d69fb36"": 1, ""54e8e0a9"": 1, ""55080b65"": 1, ""702fe376"": 1, ""7bb1bd13"": 1, ""86e61357"": 1, ""a03daa0f"": 1, ""af8954af"": 1, ""bce59009"": 1, ""c4268e60"": 1, ""c4693083"": 1, ""fbd432b6"": 1, ""fbe941c1"": 1}",{},"[""c4693083"", ""c4268e60"", ""7bb1bd13"", ""af8954af"", ""54e8e0a9"", ""23c6f986"", ""fbd432b6"", ""702fe376"", ""fbe941c1"", ""4d69fb36""]",[]
normal#d5edfeea-56e9-49bb-aa0c-4cd1091118a2,normal,0,normal,d5edfeea-56e9-49bb-aa0c-4cd1091118a2,829,1006,16,0,0,16,0.0,"{""07dd1709"": 1, ""124085ff"": 1, ""23c6f986"": 1, ""249d38af"": 1, ""361c829c"": 1, ""3f0cc10b"": 1, ""428a3b40"": 1, ""4d69fb36"": 1, ""7bb1bd13"": 1, ""86e61357"": 1, ""a03daa0f"": 1, ""af8954af"": 1, ""c4268e60"": 1, ""c4693083"": 1, ""fbd432b6"": 1, ""fbe941c1"": 1}",{},"[""c4693083"", ""c4268e60"", ""7bb1bd13"", ""af8954af"", ""07dd1709"", ""23c6f986"", ""fbd432b6"", ""361c829c"", ""fbe941c1"", ""4d69fb36""]",[]
normal#0ed7d8f6-fda7-4de0-833c-bcef9d95ac67,normal,0,normal,0ed7d8f6-fda7-4de0-833c-bcef9d95ac67,848,1031,17,0,0,17,0.0,"{""118fd1bc"": 1, ""203f3b85"": 1, ""23c6f986"": 1, ""3f0cc10b"": 1, ""428a3b40"": 1, ""4d69fb36"": 1, ""7a93b5f0"": 1, ""7bb1bd13"": 1, ""86e61357"": 1, ""a03daa0f"": 1, ""af8954af"": 1, ""b694e5c7"": 1, ""bce59009"": 1, ""c4268e60"": 1, ""c4693083"": 1, ""fbd432b6"": 1, ""fbe941c1"": 1}",{},"[""c4693083"", ""c4268e60"", ""7bb1bd13"", ""af8954af"", ""7a93b5f0"", ""23c6f986"", ""fbd432b6"", ""118fd1bc"", ""fbe941c1"", ""4d69fb36""]",[]
normal#40a3f621-1662-4046-9c62-d5f3f97cbb91,normal,0,normal,40a3f621-1662-4046-9c62-d5f3f97cbb91,868,1043,16,0,0,16,0.0,"{""23c6f986"": 1, ""339e60c3"": 1, ""3f0cc10b"": 1, ""428a3b40"": 1, ""4d69fb36"": 1, ""695e9f2d"": 1, ""7bb1bd13"": 1, ""86e61357"": 1, ""a03daa0f"": 1, ""a3bd2fb8"": 1, ""af8954af"": 1, ""c4268e60"": 1, ""c4693083"": 1, ""df5cd5e0"": 1, ""fbd432b6"": 1, ""fbe941c1"": 1}",{},"[""c4693083"", ""c4268e60"", ""7bb1bd13"", ""fbd432b6"", ""23c6f986"", ""fbe941c1"", ""af8954af"", ""a3bd2fb8"", ""695e9f2d"", ""4d69fb36""]",[]
normal#5448ec98-c8fa-4fab-bf3e-bb0229e6a660,normal,0,normal,5448ec98-c8fa-4fab-bf3e-bb0229e6a660,887,1067,17,0,0,17,0.0,"{""23c6f986"": 2, ""3f0cc10b"": 1, ""428a3b40"": 1, ""4d69fb36"": 1, ""60260198"": 1, ""7bb1bd13"": 1, ""86e61357"": 1, ""a03daa0f"": 1, ""a1cdfc96"": 1, ""af8954af"": 1, ""c4268e60"": 1, ""c4693083"": 1, ""c7da9a61"": 1, ""fbb39cbe"": 1, ""fbd432b6"": 1, ""fbe941c1"": 1}",{},"[""23c6f986"", ""c4693083"", ""c4268e60"", ""7bb1bd13"", ""fbd432b6"", ""fbe941c1"", ""af8954af"", ""60260198"", ""fbb39cbe"", ""4d69fb36""]",[]
normal#0ad5d141-2c9e-4afd-ab86-2c8e5fa3a287,normal,0,normal,0ad5d141-2c9e-4afd-ab86-2c8e5fa3a287,907,1094,18,0,0,18,0.0,"{""23c6f986"": 2, ""249d38af"": 1, ""3f0cc10b"": 1, ""428a3b40"": 1, ""4d69fb36"": 1, ""6e3732ff"": 1, ""6f996bc0"": 1, ""7bb1bd13"": 1, ""86e61357"": 1, ""a03daa0f"": 1, ""af8954af"": 1, ""bce59009"": 1, ""c4268e60"": 1, ""c4693083"": 1, ""f89adf65"": 1, ""fbd432b6"": 1, ""fbe941c1"": 1}",{},"[""23c6f986"", ""c4693083"", ""c4268e60"", ""7bb1bd13"", ""fbd432b6"", ""fbe941c1"", ""af8954af"", ""6f996bc0"", ""6e3732ff"", ""4d69fb36""]",[]
normal#ba12d5f1-82dc-4de3-bbf3-0625d9fadb19,normal,0,normal,ba12d5f1-82dc-4de3-bbf3-0625d9fadb19,920,1113,17,0,0,17,0.0,"{""23c6f986"": 1, ""3f0cc10b"": 1, ""428a3b40"": 1, ""4d69fb36"": 1, ""6fd1f176"": 1, ""7bb1bd13"": 1, ""86e61357"": 1, ""a03daa0f"": 1, ""aa949e46"": 1, ""af8954af"": 1, ""bcd13cbf"": 1, ""bce59009"": 1, ""bf0b0f69"": 1, ""c4268e60"": 1, ""c4693083"": 1, ""fbd432b6"": 1, ""fbe941c1"": 1}",{},"[""c4693083"", ""c4268e60"", ""7bb1bd13"", ""fbd432b6"", ""23c6f986"", ""fbe941c1"", ""af8954af"", ""6fd1f176"", ""bcd13cbf"", ""4d69fb36""]",[]
normal#72339478-c49d-40f3-bc27-4e381ca2444e,normal,0,normal,72339478-c49d-40f3-bc27-4e381ca2444e,943,1133,17,0,0,17,0.0,"{""23c6f986"": 2, ""3039b043"": 1, ""3f0cc10b"": 1, ""40c33fb5"": 1, ""428a3b40"": 1, ""4d69fb36"": 1, ""7bb1bd13"": 1, ""82e2be90"": 1, ""85a0bee7"": 1, ""86e61357"": 1, ""a03daa0f"": 1, ""af8954af"": 1, ""c4268e60"": 1, ""c4693083"": 1, ""fbd432b6"": 1, ""fbe941c1"": 1}",{},"[""23c6f986"", ""c4693083"", ""c4268e60"", ""7bb1bd13"", ""fbd432b6"", ""fbe941c1"", ""af8954af"", ""3039b043"", ""40c33fb5"", ""4d69fb36""]",[]
normal#bf635812-737e-45de-ba90-3f17c95d6ef9,normal,0,normal,bf635812-737e-45de-ba90-3f17c95d6ef9,966,1152,18,0,0,18,0.0,"{""17351274"": 1, ""23c6f986"": 2, ""3f0cc10b"": 1, ""428a3b40"": 1, ""4d69fb36"": 1, ""7bb1bd13"": 1, ""7c482ff7"": 1, ""86e61357"": 1, ""a03daa0f"": 1, ""af8954af"": 1, ""bb317e8e"": 1, ""bce59009"": 1, ""bf02dd53"": 1, ""c4268e60"": 1, ""c4693083"": 1, ""fbd432b6"": 1, ""fbe941c1"": 1}",{},"[""23c6f986"", ""c4693083"", ""c4268e60"", ""7bb1bd13"", ""fbd432b6"", ""fbe941c1"", ""af8954af"", ""17351274"", ""bf02dd53"", ""4d69fb36""]",[]
normal#18c1fed6-2921-4c1b-93a6-8b479e9ceeb6,normal,0,normal,18c1fed6-2921-4c1b-93a6-8b479e9ceeb6,986,1175,18,0,0,18,0.0,"{""23c6f986"": 2, ""33e22a83"": 1, ""3f0cc10b"": 1, ""428a3b40"": 1, ""4d69fb36"": 1, ""5a1535d6"": 1, ""5ed02a15"": 1, ""6309bef1"": 1, ""7bb1bd13"": 1, ""86e61357"": 1, ""a03daa0f"": 1, ""af8954af"": 1, ""bce59009"": 1, ""c4268e60"": 1, ""c4693083"": 1, ""fbd432b6"": 1, ""fbe941c1"": 1}",{},"[""23c6f986"", ""c4693083"", ""c4268e60"", ""7bb1bd13"", ""fbd432b6"", ""fbe941c1"", ""af8954af"", ""6309bef1"", ""5ed02a15"", ""4d69fb36""]",[]
normal#8ffc152b-a6ca-453d-8af7-2463801a21e5,normal,0,normal,8ffc152b-a6ca-453d-8af7-2463801a21e5,1012,1194,18,0,0,18,0.0,"{""23c6f986"": 2, ""3c7ad63c"": 1, ""3f0cc10b"": 1, ""428a3b40"": 1, ""4d69fb36"": 1, ""59a6700a"": 1, ""7bb1bd13"": 1, ""86e61357"": 1, ""a03daa0f"": 1, ""af8954af"": 1, ""afa45444"": 1, ""bce59009"": 1, ""c4268e60"": 1, ""c4693083"": 1, ""d587edfa"": 1, ""fbd432b6"": 1, ""fbe941c1"": 1}",{},"[""23c6f986"", ""c4693083"", ""c4268e60"", ""7bb1bd13"", ""fbd432b6"", ""fbe941c1"", ""af8954af"", ""d587edfa"", ""afa45444"", ""4d69fb36""]",[]
normal#2b50d5c2-8294-43fd-a98d-67c22a5b6b77,normal,0,normal,2b50d5c2-8294-43fd-a98d-67c22a5b6b77,1032,1212,18,0,0,18,0.0,"{""23c6f986"": 2, ""3f0cc10b"": 1, ""428a3b40"": 1, ""48c76578"": 1, ""4d69fb36"": 1, ""67de629c"": 1, ""7bb1bd13"": 1, ""86e61357"": 1, ""8aa856cc"": 1, ""966c3c85"": 1, ""a03daa0f"": 1, ""af8954af"": 1, ""bce59009"": 1, ""c4268e60"": 1, ""c4693083"": 1, ""fbd432b6"": 1, ""fbe941c1"": 1}",{},"[""23c6f986"", ""c4693083"", ""c4268e60"", ""7bb1bd13"", ""fbd432b6"", ""fbe941c1"", ""af8954af"", ""67de629c"", ""966c3c85"", ""4d69fb36""]",[]
normal#eba7f7c7-7922-4e13-a632-c12869281fb5,normal,0,normal,eba7f7c7-7922-4e13-a632-c12869281fb5,1053,1236,17,0,0,17,0.0,"{""23c6f986"": 1, ""3f0cc10b"": 1, ""428a3b40"": 1, ""4d69fb36"": 1, ""6c0ff5c0"": 1, ""7bb1bd13"": 1, ""7cf4c9d5"": 1, ""86e61357"": 1, ""a03daa0f"": 1, ""af8954af"": 1, ""bce59009"": 1, ""c4268e60"": 1, ""c4693083"": 1, ""ca4eccaf"": 1, ""e5df7071"": 1, ""fbd432b6"": 1, ""fbe941c1"": 1}",{},"[""c4693083"", ""c4268e60"", ""7bb1bd13"", ""fbd432b6"", ""23c6f986"", ""fbe941c1"", ""af8954af"", ""7cf4c9d5"", ""e5df7071"", ""4d69fb36""]",[]
normal#3343001f-bcda-461a-9908-f0beb214e02f,normal,0,normal,3343001f-bcda-461a-9908-f0beb214e02f,1069,1253,17,0,0,17,0.0,"{""23c6f986"": 1, ""3f0cc10b"": 1, ""424090cb"": 1, ""428a3b40"": 1, ""4d69fb36"": 1, ""7bb1bd13"": 1, ""86e61357"": 1, ""a03daa0f"": 1, ""af8954af"": 1, ""b51f12cf"": 1, ""bade8aa8"": 1, ""bce59009"": 1, ""c4268e60"": 1, ""c4693083"": 1, ""c990b8be"": 1, ""fbd432b6"": 1, ""fbe941c1"": 1}",{},"[""c4693083"", ""c4268e60"", ""7bb1bd13"", ""af8954af"", ""c990b8be"", ""23c6f986"", ""fbd432b6"", ""424090cb"", ""fbe941c1"", ""4d69fb36""]",[]
normal#7f1bf581-38ca-4395-82cb-7039facee46a,normal,0,normal,7f1bf581-38ca-4395-82cb-7039facee46a,1093,1279,17,0,0,17,0.0,"{""0671740d"": 1, ""23c6f986"": 1, ""3f0cc10b"": 1, ""428a3b40"": 1, ""4d69fb36"": 1, ""7bb1bd13"": 1, ""84e3dc0b"": 1, ""86e61357"": 1, ""a03daa0f"": 1, ""a31197bc"": 1, ""af8954af"": 1, ""bce59009"": 1, ""c4268e60"": 1, ""c4693083"": 1, ""c6a3cf16"": 1, ""fbd432b6"": 1, ""fbe941c1"": 1}",{},"[""c4693083"", ""c4268e60"", ""7bb1bd13"", ""af8954af"", ""84e3dc0b"", ""23c6f986"", ""fbd432b6"", ""a31197bc"", ""fbe941c1"", ""4d69fb36""]",[]
normal#20c2ee51-d6ea-4eb4-8efc-15e76e71d298,normal,0,normal,20c2ee51-d6ea-4eb4-8efc-15e76e71d298,1114,1300,17,0,0,17,0.0,"{""23c6f986"": 1, ""3f0cc10b"": 1, ""428a3b40"": 1, ""4d69fb36"": 1, ""7bb1bd13"": 1, ""86e61357"": 1, ""a03daa0f"": 1, ""aca562d7"": 1, ""af8954af"": 1, ""bce59009"": 1, ""c4268e60"": 1, ""c4693083"": 1, ""cb46d914"": 1, ""ce2e31d0"": 1, ""d8360c4d"": 1, ""fbd432b6"": 1, ""fbe941c1"": 1}",{},"[""c4693083"", ""c4268e60"", ""7bb1bd13"", ""af8954af"", ""ce2e31d0"", ""23c6f986"", ""fbd432b6"", ""fbe941c1"", ""cb46d914"", ""4d69fb36""]",[]
normal#2ff187f6-50b4-4290-9995-e17b9558f7a2,normal,0,normal,2ff187f6-50b4-4290-9995-e17b9558f7a2,1132,1320,18,0,0,18,0.0,"{""23c6f986"": 2, ""3f0cc10b"": 1, ""428a3b40"": 1, ""4d69fb36"": 1, ""7bb1bd13"": 1, ""86e61357"": 1, ""8dc2c319"": 1, ""a03daa0f"": 1, ""af8954af"": 1, ""bce59009"": 1, ""c4268e60"": 1, ""c4693083"": 1, ""d6b1a0fd"": 1, ""dbfb2503"": 1, ""e04279a1"": 1, ""fbd432b6"": 1, ""fbe941c1"": 1}",{},"[""23c6f986"", ""c4693083"", ""c4268e60"", ""7bb1bd13"", ""fbd432b6"", ""fbe941c1"", ""af8954af"", ""8dc2c319"", ""e04279a1"", ""4d69fb36""]",[]
normal#2a2b8b72-4c4e-4da7-8039-95356046373e,normal,0,normal,2a2b8b72-4c4e-4da7-8039-95356046373e,1153,1336,18,0,0,18,0.0,"{""13a89b0d"": 1, ""23c6f986"": 2, ""3f0cc10b"": 1, ""428a3b40"": 1, ""4d69fb36"": 1, ""72760880"": 1, ""761530e9"": 1, ""7bb1bd13"": 1, ""86e61357"": 1, ""a03daa0f"": 1, ""af8954af"": 1, ""bce59009"": 1, ""bfb0753b"": 1, ""c4268e60"": 1, ""c4693083"": 1, ""fbd432b6"": 1, ""fbe941c1"": 1}",{},"[""23c6f986"", ""c4693083"", ""c4268e60"", ""7bb1bd13"", ""fbd432b6"", ""fbe941c1"", ""af8954af"", ""72760880"", ""bfb0753b"", ""4d69fb36""]",[]
normal#6e0540a1-de02-429e-97da-0fd976ef7665,normal,0,normal,6e0540a1-de02-429e-97da-0fd976ef7665,1168,1357,18,0,0,18,0.0,"{""095a1bd1"": 1, ""23c6f986"": 2, ""3f0cc10b"": 1, ""428a3b40"": 1, ""4d69fb36"": 1, ""55f10150"": 1, ""6f0bb06e"": 1, ""7bb1bd13"": 1, ""86e61357"": 1, ""a03daa0f"": 1, ""af8954af"": 1, ""b11b9c7a"": 1, ""bce59009"": 1, ""c4268e60"": 1, ""c4693083"": 1, ""fbd432b6"": 1, ""fbe941c1"": 1}",{},"[""23c6f986"", ""c4693083"", ""c4268e60"", ""7bb1bd13"", ""fbd432b6"", ""fbe941c1"", ""af8954af"", ""b11b9c7a"", ""55f10150"", ""4d69fb36""]",[]
normal#8191edca-f070-403f-857a-887e7484f0e1,normal,0,normal,8191edca-f070-403f-857a-887e7484f0e1,1195,1375,17,0,0,17,0.0,"{""095852f0"": 1, ""23c6f986"": 2, ""2c4f0ea0"": 1, ""3f0cc10b"": 1, ""428a3b40"": 1, ""4a97a680"": 1, ""4d69fb36"": 1, ""6f379090"": 1, ""7bb1bd13"": 1, ""86e61357"": 1, ""a03daa0f"": 1, ""af8954af"": 1, ""c4268e60"": 1, ""c4693083"": 1, ""fbd432b6"": 1, ""fbe941c1"": 1}",{},"[""23c6f986"", ""c4693083"", ""c4268e60"", ""7bb1bd13"", ""af8954af"", ""6f379090"", ""fbd432b6"", ""4a97a680"", ""fbe941c1"", ""4d69fb36""]",[]
normal#2e0f047e-8d2f-4166-a950-ecf24c8743a7,normal,0,normal,2e0f047e-8d2f-4166-a950-ecf24c8743a7,1216,1397,18,0,0,18,0.0,"{""01fa8fb4"": 1, ""07abf51e"": 1, ""23c6f986"": 2, ""3f0cc10b"": 1, ""402bd067"": 1, ""428a3b40"": 1, ""4d69fb36"": 1, ""6591aa8b"": 1, ""7bb1bd13"": 1, ""86e61357"": 1, ""a03daa0f"": 1, ""af8954af"": 1, ""bce59009"": 1, ""c4268e60"": 1, ""c4693083"": 1, ""fbd432b6"": 1, ""fbe941c1"": 1}",{},"[""23c6f986"", ""c4693083"", ""c4268e60"", ""7bb1bd13"", ""fbd432b6"", ""fbe941c1"", ""af8954af"", ""07abf51e"", ""01fa8fb4"", ""4d69fb36""]",[]
normal#9fea56c5-e5da-4d07-9031-5523223aca20,normal,0,normal,9fea56c5-e5da-4d07-9031-5523223aca20,1238,1419,17,0,0,17,0.0,"{""23c6f986"": 2, ""3f0cc10b"": 1, ""428a3b40"": 1, ""45936a18"": 1, ""4d69fb36"": 1, ""7bb1bd13"": 1, ""7da41068"": 1, ""86e61357"": 1, ""944bce45"": 1, ""a03daa0f"": 1, ""a20f83ac"": 1, ""af8954af"": 1, ""c4268e60"": 1, ""c4693083"": 1, ""fbd432b6"": 1, ""fbe941c1"": 1}",{},"[""23c6f986"", ""c4693083"", ""c4268e60"", ""7bb1bd13"", ""fbd432b6"", ""fbe941c1"", ""af8954af"", ""45936a18"", ""a20f83ac"", ""4d69fb36""]",[]
normal#b219afe2-f45f-4590-aec9-782aad105106,normal,0,normal,b219afe2-f45f-4590-aec9-782aad105106,1258,1437,17,0,0,17,0.0,"{""23c6f986"": 2, ""2b817f16"": 1, ""3f0cc10b"": 1, ""428a3b40"": 1, ""4d69fb36"": 1, ""7bb1bd13"": 1, ""86e61357"": 1, ""a03daa0f"": 1, ""af8954af"": 1, ""b6c87a8d"": 1, ""bd15194a"": 1, ""c1986ef3"": 1, ""c4268e60"": 1, ""c4693083"": 1, ""fbd432b6"": 1, ""fbe941c1"": 1}",{},"[""23c6f986"", ""c4693083"", ""c4268e60"", ""7bb1bd13"", ""fbd432b6"", ""fbe941c1"", ""af8954af"", ""c1986ef3"", ""b6c87a8d"", ""4d69fb36""]",[]
normal#053d7ebd-7ddc-486e-9728-155664eaeeed,normal,0,normal,053d7ebd-7ddc-486e-9728-155664eaeeed,1280,1466,18,0,0,18,0.0,"{""23c6f986"": 2, ""2b7a6fc3"": 1, ""3f0cc10b"": 1, ""428a3b40"": 1, ""4d69fb36"": 1, ""72a04702"": 1, ""7bb1bd13"": 1, ""86e61357"": 1, ""a03daa0f"": 1, ""af8954af"": 1, ""bce59009"": 1, ""c4268e60"": 1, ""c4693083"": 1, ""c88a3be6"": 1, ""f4c50f06"": 1, ""fbd432b6"": 1, ""fbe941c1"": 1}",{},"[""23c6f986"", ""c4693083"", ""c4268e60"", ""7bb1bd13"", ""fbd432b6"", ""fbe941c1"", ""af8954af"", ""2b7a6fc3"", ""c88a3be6"", ""4d69fb36""]",[]
normal#b59c40c1-9b46-4ddc-8bf4-3d8bc7b421de,normal,0,normal,b59c40c1-9b46-4ddc-8bf4-3d8bc7b421de,1301,1483,17,0,0,17,0.0,"{""23c6f986"": 1, ""3f0cc10b"": 1, ""428a3b40"": 1, ""4d69fb36"": 1, ""7bb1bd13"": 1, ""86e61357"": 1, ""a03daa0f"": 1, ""af809fa7"": 1, ""af8954af"": 1, ""bce59009"": 1, ""c4268e60"": 1, ""c4693083"": 1, ""d0143ce0"": 1, ""d5125730"": 1, ""fbb0e49f"": 1, ""fbd432b6"": 1, ""fbe941c1"": 1}",{},"[""c4693083"", ""c4268e60"", ""7bb1bd13"", ""fbd432b6"", ""23c6f986"", ""fbe941c1"", ""af8954af"", ""af809fa7"", ""d0143ce0"", ""4d69fb36""]",[]
normal#204aaa28-39af-4e3c-b0ca-025e7db3617a,normal,0,normal,204aaa28-39af-4e3c-b0ca-025e7db3617a,1322,1507,18,0,0,18,0.0,"{""1fd4d0ee"": 1, ""23c6f986"": 2, ""3f0cc10b"": 1, ""428a3b40"": 1, ""4d69fb36"": 1, ""5bbf9fe0"": 1, ""6c81cf1f"": 1, ""7bb1bd13"": 1, ""86e61357"": 1, ""a03daa0f"": 1, ""af8954af"": 1, ""b720b9ee"": 1, ""bce59009"": 1, ""c4268e60"": 1, ""c4693083"": 1, ""fbd432b6"": 1, ""fbe941c1"": 1}",{},"[""23c6f986"", ""c4693083"", ""c4268e60"", ""7bb1bd13"", ""fbd432b6"", ""fbe941c1"", ""af8954af"", ""b720b9ee"", ""6c81cf1f"", ""4d69fb36""]",[]
